"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x14641444","x1104168113606742017",2019-03-08 23:52:47,"metricula","My kingdom for a moderately-priced torrontes, but I’m working on day four of 21 days of not drinking. It’s cold enough I can feel my nose piercing getting cold. How
How to warm
I can’t","Tweetbot for iΟS",184,,,,FALSE,FALSE,4,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/metricula/status/1104168113606742017","Metricula","Raleigh, NC, USA","She/her. Mx. Musician. Knitter. Clown for adults! 
https://t.co/df1llKFXxK https://t.co/iu2UGm7eUn
https://t.co/ryDhyb5YB4","https://t.co/CmnI6K35pt",FALSE,1021,863,64,32139,11855,2008-05-03 20:57:53,FALSE,"https://t.co/CmnI6K35pt","http://metricula.com","en","https://pbs.twimg.com/profile_banners/14641444/1516131667","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/954460260693094400/MEhgfazA_normal.jpg"
"x755818774079471616","x1104166853755183104",2019-03-08 23:47:47,"babyname_maven","@YouAreAFartBag @NewAutismInfo Most deaths involve a preexisting condition; just like those who die of the flu or pneumonia these days.  Autism effects 1 in 50 kids.","Twitter for iPhone",134,"x1104082085340315648","x1035012331170713601","YouAreAFartBag",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x1035012331170713601 x3396592426","YouAreAFartBag NewAutismInfo","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/babyname_maven/status/1104166853755183104","maven","United States","“Sunlight is said to be the best of disinfectants.” ~Former Supreme Court Justice Louis Brandeis",,FALSE,139,80,5,3748,8370,2016-07-20 17:36:53,FALSE,,,"en","https://pbs.twimg.com/profile_banners/755818774079471616/1551926105","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1103483803631276032/3_7kTIKB_normal.jpg"
"x18544212","x1104163095512051714",2019-03-08 23:32:50,"zadidoll","@polarbelle123 Since I have Lupus I now have to be mindful of when I can get my shots. Flu is yearly, dtap &amp; pneumonia when it’s due. Got my dtap in 2017 &amp; that’s good for 10 years.","Twitter for iPhone",174,"x1104162495554555907","x18544212","zadidoll",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x178975036","polarbelle123","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/zadidoll/status/1104163095512051714","Zadidoll","USA","Contact me at https://t.co/dyOtT4EoCv.","http://t.co/QcJDsKGAet",FALSE,1521,514,36,11849,3905,2009-01-02 03:33:43,FALSE,"http://t.co/QcJDsKGAet","http://www.zadidoll.com","en","https://pbs.twimg.com/profile_banners/18544212/1398786624","http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/988901043223384064/wzvkrkXL_normal.jpg"
"x18544212","x1104140170176139265",2019-03-08 22:01:45,"zadidoll","A few years ago I caught the flu (the one year I didn’t get my flu vaccine) which led to pneumonia. Every breath in &amp; out is a stabbing sensation making breathing difficult. Since then I *try* to both my flu &amp; pneumonia vaccines. https://t.co/4tUXMu1Bm6","Twitter for iPhone",237,,,,TRUE,FALSE,2,0,,,"twitter.com/abc7/status/11…","https://t.co/4tUXMu1Bm6","https://twitter.com/abc7/status/1104132516313628672",,,,,,,,,,,"en","x1104132516313628672","Whoopi Goldberg says she nearly died from pneumonia https://t.co/HisGJolsyT",2019-03-08 21:31:20,"Twitter Web Client",20,5,"x16374678","ABC7","ABC7 Eyewitness News",1075597,443,185480,"","Your #1 breaking news source in Southern California. When you witness news, share it with #abc7eyewitness.",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/zadidoll/status/1104140170176139265","Zadidoll","USA","Contact me at https://t.co/dyOtT4EoCv.","http://t.co/QcJDsKGAet",FALSE,1521,514,36,11849,3905,2009-01-02 03:33:43,FALSE,"http://t.co/QcJDsKGAet","http://www.zadidoll.com","en","https://pbs.twimg.com/profile_banners/18544212/1398786624","http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/988901043223384064/wzvkrkXL_normal.jpg"
"x1066619467445211136","x1104162952742092801",2019-03-08 23:32:16,"ramoharas","Texas is hot 🥵 
I can be cold 🥶 
Grandma cried when I pierced my nose 😢😎🤠","Twitter for iPhone",73,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ramoharas/status/1104162952742092801","sarah🧚🏽‍♀️","TX","18 | ravenclaw | I love reading and writing! (I also make videos about both)",,FALSE,85,127,0,311,645,2018-11-25 09:07:52,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1066619467445211136/1551522168",,"http://pbs.twimg.com/profile_images/1101789939468038144/NBGgCKHo_normal.jpg"
"x2574014834","x1104159658707742721",2019-03-08 23:19:11,"loafbud","I gave Diamanta a carrot nose because I wanted to be quirky, but...

🔴 Dia's breed → Siberian husky
🔴 Siberian husky → suited for cold temperatures
🔴 Cold temperatures →snow
🔴 Snow → snowmen
🔴 Snowmen have carrot noses.","Twitter for Android",219,,,,FALSE,FALSE,6,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/loafbud/status/1104159658707742721","Loafbud","United States","Cartoonist/Digital Artist • ♀ • Main account • Project account: @loafbudstudios • Help fuel my work w/ coffee! https://t.co/vOFhuW6oYr","https://t.co/qISErldfqY",FALSE,494,75,2,135,2656,2014-06-18 03:04:48,FALSE,"https://t.co/qISErldfqY","https://deviantart.com/loafbud","en","https://pbs.twimg.com/profile_banners/2574014834/1552091600","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1104178707818782720/spNLFayf_normal.png"
"x734648079530483712","x1104157151327670273",2019-03-08 23:09:13,"86holik","it's muted bc my dad was watching tv loudly in another room &amp; u could hear it but also bc i had a cold last week so i'm still sniffly and the sound of my own nose breathing was making me Furious!!","Twitter Web Client",200,"x1104155283398557702","x734648079530483712","86holik",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/86holik/status/1104157151327670273","PHOB ✨","Scotland","phoebe | 23 | she/her | aspie | kim jaejoong enthusiast & cat admirer | NIGHTSCAPED/HEARTILLIAN","https://t.co/CslsNy5x8b",FALSE,49,156,2,33201,3006,2016-05-23 07:32:06,FALSE,"https://t.co/CslsNy5x8b","https://listography.com/eightysixholik","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1101259832722640897/H5B7C0qA_normal.png"
"x15612060","x1104154024536932355",2019-03-08 22:56:48,"archaeopteryx79","@dvntownsend Nose goblinery is the best term for a cold I think I've heard yet.","Twitter for Android",66,"x1104078535478505477","x32202200","dvntownsend",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x32202200","dvntownsend","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/archaeopteryx79/status/1104154024536932355","red sunflowers","Pittsburgh, PA","#FBR and #Resistance. Music lover living in Pittsburgh. Love talking about music and discovering new bands and singers. Cat fan, especially black cats.",,FALSE,942,1408,7,1161,2294,2008-07-26 16:45:37,FALSE,,,"en","https://pbs.twimg.com/profile_banners/15612060/1525596461","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1013685525205716992/jnw7WtH0_normal.jpg"
"x346946703","x1104153846610305024",2019-03-08 22:56:05,"Daze_1","Ever had a runny nose in a quiet place?? 🙃🙃🙃🙃","Twitter for iPhone",45,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Daze_1/status/1104153846610305024","Daze 🦙","Bardstown, KY","- Fly high dad 11-15-2014 - Bruce ❤️ - Baylee🐶 - Teegan😻 - JCC ‘18 👩🏻‍🎓 - Michelob Ultra 🍺 - Red Sox ⚾️❤️💙",,FALSE,850,402,3,67471,23154,2011-08-02 02:21:12,FALSE,,,"en","https://pbs.twimg.com/profile_banners/346946703/1545205558","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1098730500548689920/PCbU3dNc_normal.jpg"
"x346946703","x1102970691656339461",2019-03-05 16:34:39,"Daze_1","Anyone else LIVE with a runny nose because of the weather playin games?!?!?","Twitter for iPhone",75,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Daze_1/status/1102970691656339461","Daze 🦙","Bardstown, KY","- Fly high dad 11-15-2014 - Bruce ❤️ - Baylee🐶 - Teegan😻 - JCC ‘18 👩🏻‍🎓 - Michelob Ultra 🍺 - Red Sox ⚾️❤️💙",,FALSE,850,402,3,67471,23154,2011-08-02 02:21:12,FALSE,,,"en","https://pbs.twimg.com/profile_banners/346946703/1545205558","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1098730500548689920/PCbU3dNc_normal.jpg"
"x258431017","x1104151852973727746",2019-03-08 22:48:10,"superduper8766","@HasteYourDeath I just got back from urgent care. Prescription cough medicine and steroid nose spray for me. Thankfully I was negative for the flu but still sounded crummy enough for them to tell me to rest for 24 hours.","Twitter for Android",204,"x1104124845049155586","x4107103150","HasteYourDeath",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x4107103150","HasteYourDeath","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/superduper8766/status/1104151852973727746","Meli 🏒🍕🐧🐾","North Carolina, USA","hockey, drinking, shenanigans. oh and a cat named Dupuis. ER Vet tech.....no not puppies and kittens.",,FALSE,516,1058,10,29126,5339,2011-02-27 18:19:40,FALSE,,,"en","https://pbs.twimg.com/profile_banners/258431017/1420091011","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1059482690762760192/Kl5NRAQC_normal.jpg"
"x915983992133967872","x1104148085247299586",2019-03-08 22:33:12,"Barbara79167636","@MasCar2919 @fawfulfan @chemoelectric @TheJWQ @ghoppe @jkellyca @Plasticdoe @kmerian @VivanArchos @Gardeniagal4 @ScottLaRocca3 @JaneSmith659 @Belle_Vivant @AustroHungry @SAAR1980 @Just4TheCause @LiamKav @Wandaspangler2 @TheRealMrWarner @DrSCubed @janem1276 @PileOfGoop @doritmi @toppediatrician @LaLaRueFrench75 @joegooding @lifebiomedguru @regina1775 @viva__lala @Kalee2012101 @rockermom53 @PaperForSale @doctorsensation @kenjaques @and_kell @mmelgar09 @LTock @MilanovNina @ScientificTroy @bklfc @marivalford @EmmaGPaley @StopVaxxedLies @KristenJayne1 @RoorWade @qtbeauty @DanaElizabeth69 @OSUCornboy @tyoung_5 @JUVerastegui Whatever, I am a nurse😂👍. As soon as a vaccine comes out for the common cold I will sign my grandchildren up for it because the complications are pneumonia, Epstein Barr etc.","Twitter for iPhone",174,"x1104138892465192960","x3259389906","MasCar2919",FALSE,FALSE,2,0,,,,,,,,,,,,,,"x3259389906 x716813053 x48474625 x34825615 x14133375 x28824488 x138843333 x16356624 x269923696 x715906927625043968 x1037548527977672704 x2959081271 x1180785589 x777465603309330432 x23005642 x2795342280 x19483581 x823308721686093825 x803282996237320192 x736468620201463808 x111888966 x886932319025586176 x54886540 x2527973556 x73928056 x63996778 x20336210 x1550273731 x394402926 x932206667349012480 x14522779 x4826235657 x44667379 x224691493 x38242184 x39576629 x154616440 x2797375985 x1680701719 x1064199817327534081 x794258608728903680 x532393910 x760276209158586368 x1511786683 x1177213746 x25922632 x4821932109 x619138228 x15931827 x307370839","MasCar2919 fawfulfan chemoelectric TheJWQ ghoppe jkellyca Plasticdoe kmerian VivanArchos Gardeniagal4 ScottLaRocca3 JaneSmith659 Belle_Vivant AustroHungry SAAR1980 Just4TheCause LiamKav Wandaspangler2 TheRealMrWarner DrSCubed janem1276 PileOfGoop doritmi toppediatrician LaLaRueFrench75 joegooding lifebiomedguru regina1775 viva__lala Kalee2012101 rockermom53 PaperForSale doctorsensation kenjaques and_kell mmelgar09 LTock MilanovNina ScientificTroy bklfc marivalford EmmaGPaley StopVaxxedLies KristenJayne1 RoorWade qtbeauty DanaElizabeth69 OSUCornboy tyoung_5 JUVerastegui","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Barbara79167636/status/1104148085247299586","Barbara","Connecticut, USA","Health, Humanitarian, Nonprofits, Nursing Science. Union. Happily married mother of 2 wonderful children. Married daughter living in Manhattan and son USMC.",,FALSE,4062,5015,2,34336,37605,2017-10-05 16:56:16,FALSE,,,"en","https://pbs.twimg.com/profile_banners/915983992133967872/1510799025",,"http://pbs.twimg.com/profile_images/1058456344477368320/8F4nCyYL_normal.jpg"
"x38593375","x1104147407636434950",2019-03-08 22:30:30,"katpete66","My plans for this weekend. However I am impressed with my immune system...not getting #sick until March is pretty big for a teacher. #commoncold https://t.co/nCBJf9xO0j","Twitter for iPhone",168,,,,FALSE,FALSE,0,0,"sick commoncold",,"mayoclinic.org/diseases-condi…","https://t.co/nCBJf9xO0j","https://www.mayoclinic.org/diseases-conditions/common-cold/in-depth/cold-remedies/art-20046403",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/katpete66/status/1104147407636434950","Katy-did","Fond du Lac, WI","They told me to use my head and keep my focus straight- shame on all of you for being stiff and so straight-laced.",,FALSE,45,110,0,2275,588,2009-05-08 03:12:32,FALSE,,,"en","https://pbs.twimg.com/profile_banners/38593375/1533175315","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1054548812994412545/V-uLUkmE_normal.jpg"
"x21044202","x1104146993604116481",2019-03-08 22:28:51,"angellhaines","rly wish my nose wasn’t runny","Twitter for iPhone",29,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/angellhaines/status/1104146993604116481","Angel Haines ↯ ⧖ 狂88 ✖️✖️","NOVA","⟠ 24. Photographer. Available for tour. Adventure Forever. 📉💀🌻🏳️‍🌈✖️✖️","https://t.co/hIKT1lnxdW",FALSE,1359,2216,24,61296,1664,2009-02-16 23:45:55,FALSE,"https://t.co/hIKT1lnxdW","http://thecameraaffect.com","en","https://pbs.twimg.com/profile_banners/21044202/1549833406","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1093391611822833665/fvrC0irv_normal.jpg"
"x1000877509708210177","x1103799643819798529",2019-03-07 23:28:37,"Qtastic3","@breemiixo @cnni The army made me take a flu shot every year. I got bronchitis and or pneumonia from it because of the mercury and formaldehyde. I asked the Army doctors why I had to get sick for 2-3 weeks, when the flu lasts only 2 days and I haven't had the flu in decades.","Twitter Web Client",258,"x1103795928383873024","x4552724481","breemiixo",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x4552724481 x2097571","breemiixo cnni","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Qtastic3/status/1103799643819798529","G.I. Jim Anon","USA","Retired Army CI Agent, I am beholden to no one, work for no one. Scared of no one. Dox if you want, I don't care, and will dox you back.   #WWG1WGA #PATRIOT","https://t.co/JmOqTxVoJM",FALSE,6466,6380,3,21506,18508,2018-05-27 23:12:48,FALSE,"https://t.co/JmOqTxVoJM","https://gab.ai/CosmicPowerSS","en","https://pbs.twimg.com/profile_banners/1000877509708210177/1537546477","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1087196034474954752/EM296QYQ_normal.jpg"
"x1000877509708210177","x1103799018340012033",2019-03-07 23:26:08,"Qtastic3","@mikazubiri @cnni My wife had one set of shots in her life, never been sick. I was forced to get the flu shot every year by the Army. The poisons in them made me sick with bronchitis and pneumonia. You should educate yourself on what they put in them. Flu shot has mercury and formaldehyde","Twitter Web Client",271,"x1103795573126098945","x4301956700","mikazubiri",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x4301956700 x2097571","mikazubiri cnni","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Qtastic3/status/1103799018340012033","G.I. Jim Anon","USA","Retired Army CI Agent, I am beholden to no one, work for no one. Scared of no one. Dox if you want, I don't care, and will dox you back.   #WWG1WGA #PATRIOT","https://t.co/JmOqTxVoJM",FALSE,6466,6380,3,21506,18508,2018-05-27 23:12:48,FALSE,"https://t.co/JmOqTxVoJM","https://gab.ai/CosmicPowerSS","en","https://pbs.twimg.com/profile_banners/1000877509708210177/1537546477","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1087196034474954752/EM296QYQ_normal.jpg"
"x1000877509708210177","x1104144886654152709",2019-03-08 22:20:29,"Qtastic3","@HostGrady @HighThinkingApe @mikazubiri @cnni I got bronchitis and or pneumonia, which could have killed me every year for 12 years. I think I'm good not getting the flu shot.","Twitter Web Client",129,"x1104143494166175744","x3421949867","HostGrady",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x3421949867 x972261176179531776 x4301956700 x2097571","HostGrady HighThinkingApe mikazubiri cnni","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Qtastic3/status/1104144886654152709","G.I. Jim Anon","USA","Retired Army CI Agent, I am beholden to no one, work for no one. Scared of no one. Dox if you want, I don't care, and will dox you back.   #WWG1WGA #PATRIOT","https://t.co/JmOqTxVoJM",FALSE,6466,6380,3,21506,18508,2018-05-27 23:12:48,FALSE,"https://t.co/JmOqTxVoJM","https://gab.ai/CosmicPowerSS","en","https://pbs.twimg.com/profile_banners/1000877509708210177/1537546477","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1087196034474954752/EM296QYQ_normal.jpg"
"x3045477662","x1104138519302287361",2019-03-08 21:55:11,"fulkrod38","@tciyt Tuesday was sore throat and stuffy nose Wednesday my whole body hurt and I had a fever same with Thursday today I'm cough runny nose achy but my fever is gone","Twitter for Android",158,"x1104138021434097665","x336722046","tciyt",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x336722046","tciyt","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fulkrod38/status/1104138519302287361","Lycan dead aka hellbilly","Pennsylvania, USA","metal fan 🤘and fan of music in general mom to a beautiful girl. figuring out who I am sober. im me im weird deal with it, kinda fked in the head #deadcorps 👽",,FALSE,383,601,1,5448,12051,2015-02-27 05:04:52,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3045477662/1524384068","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1004187038550290434/PzeP-Vv4_normal.jpg"
"x267068132","x1104137650242547712",2019-03-08 21:51:44,"GeoSwordT301","@Coblin_Toota Try sneezing when you're out of air and can't breath through your nose while sneezing what seems like a small hurricane out of your nose while simultaneously having a cold/allergy.","Twitter for Android",180,"x1104098563045257216","x1069769051663040512","Coblin_Toota",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x1069769051663040512","Coblin_Toota","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GeoSwordT301/status/1104137650242547712","Reo Suzumiya","Houston","I see the world for what it really is, the reality in which as a child thought that imaginary boundaries kept me from discovering the unknown. This is my story.",,FALSE,53,88,2,1753,284,2011-03-16 08:25:49,FALSE,,,"en","https://pbs.twimg.com/profile_banners/267068132/1522372192","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1080640443291963393/ClECh_Lq_normal.jpg"
